-0.4980392,-0.45098037,-0.3960784,-0.3333333,-0.25490195,-0.09803921,0.05098045,-0.019607842,-0.10588235,-0.19999999,-0.14509803,0.13725495,0.17647064,-0.043137252,-0.11372548,-0.6,-0.4352941,-0.3960784,-0.3960784,-0.36470586,-0.31764704,-0.12941176,0.043137312,-0.09803921,-0.25490195,-0.27843136,-0.11372548,0.1686275,0.1686275,0.035294175,-0.035294116,-0.46666664,-0.40392154,-0.38823527,-0.41960782,-0.41960782,-0.40392154,-0.2235294,0.13725495,0.058823586,-0.30196077,-0.35686272,-0.2235294,0.13725495,0.3176471,0.254902,0.16078436,-0.25490195,-0.4588235,-0.44313723,-0.44313723,-0.4352941,-0.45098037,-0.35686272,-0.043137252,0.011764765,-0.3098039,-0.40392154,-0.27843136,0.05098045,0.30980396,0.30980396,0.2313726,-0.05098039,-0.49019605,-0.4980392,-0.4823529,-0.49019605,-0.46666664,-0.38823527,-0.23921567,-0.23921567,-0.3960784,-0.40392154,-0.17647058,0.019607902,0.1686275,0.1686275,0.13725495,0.003921628,-0.41176468,-0.40392154,-0.41176468,-0.4588235,-0.4823529,-0.40392154,-0.3490196,-0.46666664,-0.4980392,-0.29411763,0.1686275,0.18431377,0.105882406,0.043137312,0.011764765,-0.035294116,-0.372549,-0.34117645,-0.32549018,-0.38823527,-0.47450978,-0.4823529,-0.4823529,-0.5529412,-0.5529412,-0.4588235,-0.25490195,-0.082352936,0.043137312,0.003921628,-0.058823526,-0.11372548,-0.41960782,-0.36470586,-0.26274508,-0.38039213,-0.4823529,-0.56078434,-0.5764706,-0.5764706,-0.5921569,-0.5372549,-0.41960782,-0.20784312,-0.09803921,-0.09019607,-0.19215685,-0.24705881
-0.41960782,-0.3333333,-0.35686272,-0.31764704,-0.24705881,-0.10588235,0.09803927,-0.011764705,-0.16862744,-0.21568626,-0.1372549,0.003921628,0.027451038,-0.14509803,-0.14509803,-0.6156863,-0.49019605,-0.42745095,-0.41176468,-0.372549,-0.31764704,-0.16862744,0.011764765,-0.043137252,-0.1607843,-0.26274508,-0.17647058,0.11372554,0.12941182,-0.082352936,-0.12156862,-0.5058824,-0.41176468,-0.40392154,-0.4352941,-0.41960782,-0.35686272,-0.17647058,-0.11372548,-0.27058822,-0.35686272,-0.35686272,-0.17647058,0.105882406,0.15294123,0.07450986,0.058823586,-0.3098039,-0.45098037,-0.44313723,-0.45098037,-0.4352941,-0.372549,-0.11372548,0.07450986,-0.11372548,-0.40392154,-0.42745095,-0.29411763,0.06666672,0.254902,0.22352946,0.17647064,-0.09019607,-0.5372549,-0.52156866,-0.5058824,-0.5058824,-0.4823529,-0.31764704,-0.05098039,-0.06666666,-0.3960784,-0.47450978,-0.372549,-0.05098039,0.23921573,0.26274514,0.18431377,0.003921628,-0.5294118,-0.54509807,-0.5058824,-0.49019605,-0.5058824,-0.44313723,-0.31764704,-0.3098039,-0.47450978,-0.5058824,-0.372549,-0.14509803,0.05098045,0.082352996,0.027451038,-0.058823526,-0.52156866,-0.52156866,-0.4980392,-0.4588235,-0.4823529,-0.46666664,-0.41176468,-0.47450978,-0.54509807,-0.47450978,-0.082352936,-0.0039215684,-0.043137252,-0.0745098,-0.12941176,-0.14509803,-0.5058824,-0.4588235,-0.45098037,-0.49019605,-0.5137255,-0.5058824,-0.47450978,-0.56078434,-0.5921569,-0.5137255,-0.15294117,-0.035294116,-0.058823526,-0.10588235,-0.1607843,-0.21568626
-0.38823527,-0.2235294,-0.12941176,-0.06666666,-0.1607843,-0.2235294,-0.18431371,-0.19215685,-0.19999999,-0.09803921,0.027451038,-0.21568626,-0.23921567,-0.19215685,-0.11372548,-0.6,-0.3333333,-0.3098039,-0.29411763,-0.23137254,-0.24705881,-0.19215685,-0.05098039,-0.1607843,-0.27843136,-0.2862745,-0.1607843,-0.0745098,-0.082352936,-0.19215685,-0.1372549,-0.5137255,-0.35686272,-0.3098039,-0.38823527,-0.41176468,-0.3960784,-0.2862745,-0.0745098,-0.06666666,-0.18431371,-0.30196077,-0.1607843,0.06666672,0.105882406,-0.027450979,-0.019607842,-0.35686272,-0.4352941,-0.42745095,-0.45098037,-0.38823527,-0.32549018,-0.27843136,-0.23137254,-0.29411763,-0.1372549,-0.25490195,-0.19999999,0.043137312,0.12156868,0.082352996,0.12941182,-0.12941176,-0.45098037,-0.47450978,-0.4588235,-0.38823527,-0.30196077,-0.11372548,-0.09803921,-0.19999999,-0.035294116,-0.27058822,-0.29411763,0.019607902,0.20000005,0.18431377,0.15294123,-0.0039215684,-0.5294118,-0.5294118,-0.5137255,-0.47450978,-0.38823527,-0.20784312,-0.0745098,-0.09803921,-0.30196077,-0.4823529,-0.41176468,-0.11372548,0.17647064,0.20784318,0.105882406,-0.011764705,-0.54509807,-0.56078434,-0.52156866,-0.4823529,-0.4588235,-0.41176468,-0.34117645,-0.35686272,-0.5058824,-0.5529412,-0.4823529,-0.29411763,-0.058823526,0.011764765,-0.05098039,-0.12941176,-0.56078434,-0.5529412,-0.52156866,-0.46666664,-0.4823529,-0.47450978,-0.46666664,-0.5058824,-0.5764706,-0.5764706,-0.41960782,-0.3098039,-0.19999999,-0.15294117,-0.2235294,-0.24705881
-0.16862744,-0.3490196,-0.41960782,-0.3960784,-0.36470586,-0.31764704,-0.26274508,-0.2235294,-0.19215685,-0.20784312,-0.09019607,-0.21568626,-0.30196077,-0.23137254,-0.20784312,-0.6627451,-0.3333333,-0.27058822,-0.3333333,-0.31764704,-0.3490196,-0.36470586,-0.3333333,-0.29411763,-0.2235294,-0.1372549,-0.043137252,-0.23137254,-0.29411763,-0.23921567,-0.12941176,-0.49019605,-0.38039213,-0.3333333,-0.3098039,-0.26274508,-0.32549018,-0.3098039,-0.21568626,-0.31764704,-0.3333333,-0.29411763,-0.17647058,-0.10588235,-0.0745098,-0.1372549,-0.0745098,-0.372549,-0.2862745,-0.31764704,-0.41960782,-0.45098037,-0.46666664,-0.3960784,-0.14509803,-0.12156862,-0.20784312,-0.2862745,-0.16862744,-0.019607842,0.07450986,0.019607902,0.082352996,-0.17647058,-0.42745095,-0.41176468,-0.4588235,-0.42745095,-0.42745095,-0.40392154,-0.31764704,-0.31764704,-0.3333333,-0.32549018,-0.18431371,-0.0039215684,0.082352996,0.07450986,0.13725495,-0.0039215684,-0.47450978,-0.5058824,-0.47450978,-0.35686272,-0.27843136,-0.29411763,-0.3490196,-0.47450978,-0.5294118,-0.4980392,-0.31764704,-0.035294116,0.12156868,0.12156868,0.06666672,-0.035294116,-0.3960784,-0.4352941,-0.44313723,-0.31764704,-0.23137254,-0.1607843,-0.15294117,-0.2862745,-0.49019605,-0.52156866,-0.47450978,-0.21568626,0.082352996,0.14509809,0.019607902,-0.1372549,-0.5058824,-0.4823529,-0.4823529,-0.41176468,-0.38039213,-0.35686272,-0.19215685,-0.043137252,-0.19999999,-0.45098037,-0.5372549,-0.41176468,-0.12941176,-0.011764705,-0.0745098,-0.19999999
-0.25490195,-0.4588235,-0.49019605,-0.4588235,-0.41960782,-0.36470586,-0.2862745,-0.18431371,-0.14509803,-0.23921567,-0.23137254,-0.15294117,-0.26274508,-0.24705881,-0.20784312,-0.6784314,-0.3490196,-0.52156866,-0.52156866,-0.4823529,-0.45098037,-0.41960782,-0.372549,-0.27843136,-0.23137254,-0.31764704,-0.23921567,-0.25490195,-0.3490196,-0.27843136,-0.19999999,-0.5529412,-0.41176468,-0.4823529,-0.4980392,-0.45098037,-0.46666664,-0.49019605,-0.4588235,-0.36470586,-0.23137254,-0.20784312,-0.14509803,-0.2235294,-0.24705881,-0.24705881,-0.14509803,-0.38823527,-0.42745095,-0.42745095,-0.45098037,-0.41176468,-0.46666664,-0.45098037,-0.40392154,-0.42745095,-0.3333333,-0.2862745,-0.23137254,-0.23137254,-0.09019607,-0.06666666,0.011764765,-0.2235294,-0.41960782,-0.46666664,-0.49019605,-0.47450978,-0.5137255,-0.44313723,-0.20784312,-0.23137254,-0.23137254,-0.27843136,-0.20784312,-0.11372548,0.003921628,0.011764765,0.09803927,-0.043137252,-0.41176468,-0.46666664,-0.5294118,-0.54509807,-0.5686275,-0.5372549,-0.40392154,-0.26274508,-0.2235294,-0.23921567,-0.14509803,-0.06666666,0.011764765,0.027451038,0.043137312,-0.035294116,-0.4823529,-0.52156866,-0.52156866,-0.44313723,-0.4352941,-0.5058824,-0.5058824,-0.54509807,-0.5529412,-0.4823529,-0.3098039,-0.12156862,-0.0039215684,0.003921628,-0.09803921,-0.23137254,-0.38823527,-0.4588235,-0.4352941,-0.30196077,-0.27058822,-0.31764704,-0.41176468,-0.5294118,-0.6,-0.6,-0.5294118,-0.2862745,0.003921628,0.043137312,-0.082352936,-0.27843136
-0.4352941,-0.3490196,-0.29411763,-0.38039213,-0.40392154,-0.372549,-0.32549018,-0.29411763,-0.27843136,-0.27843136,-0.34117645,-0.372549,-0.36470586,-0.34117645,-0.26274508,-0.6784314,-0.46666664,-0.4980392,-0.49019605,-0.4823529,-0.46666664,-0.4352941,-0.372549,-0.29411763,-0.25490195,-0.32549018,-0.36470586,-0.3333333,-0.3490196,-0.27843136,-0.20784312,-0.6,-0.49019605,-0.5529412,-0.5529412,-0.5294118,-0.52156866,-0.4980392,-0.4588235,-0.30196077,-0.23137254,-0.3960784,-0.372549,-0.27843136,-0.31764704,-0.25490195,-0.1607843,-0.46666664,-0.47450978,-0.5058824,-0.5294118,-0.5372549,-0.5529412,-0.56078434,-0.5294118,-0.38039213,-0.25490195,-0.31764704,-0.27058822,-0.2862745,-0.17647058,-0.1372549,-0.058823526,-0.26274508,-0.4823529,-0.5058824,-0.5372549,-0.5372549,-0.56078434,-0.56078434,-0.5137255,-0.41960782,-0.27843136,-0.27058822,-0.26274508,-0.2862745,-0.09803921,-0.035294116,0.06666672,-0.0745098,-0.5529412,-0.5529412,-0.54509807,-0.52156866,-0.5529412,-0.4588235,-0.27843136,-0.32549018,-0.23921567,-0.2862745,-0.26274508,-0.16862744,-0.035294116,0.003921628,0.05098045,-0.019607842,-0.5294118,-0.5921569,-0.5921569,-0.5921569,-0.62352943,-0.58431375,-0.38823527,-0.19999999,-0.12941176,-0.15294117,-0.12156862,-0.12941176,-0.06666666,-0.06666666,-0.12941176,-0.20784312,-0.4823529,-0.5372549,-0.5529412,-0.54509807,-0.58431375,-0.6,-0.5529412,-0.49019605,-0.4352941,-0.3490196,-0.20784312,-0.15294117,-0.19999999,-0.2235294,-0.27058822,-0.35686272
-0.38823527,-0.27058822,-0.09803921,-0.20784312,-0.36470586,-0.35686272,-0.30196077,-0.2235294,-0.1372549,-0.12156862,-0.32549018,-0.372549,-0.1607843,-0.2235294,-0.27058822,-0.69411767,-0.4980392,-0.40392154,-0.32549018,-0.42745095,-0.45098037,-0.42745095,-0.38823527,-0.372549,-0.35686272,-0.3490196,-0.4352941,-0.44313723,-0.36470586,-0.29411763,-0.24705881,-0.5921569,-0.5686275,-0.52156866,-0.4980392,-0.52156866,-0.52156866,-0.4980392,-0.47450978,-0.41960782,-0.38823527,-0.41960782,-0.4588235,-0.372549,-0.38039213,-0.34117645,-0.23137254,-0.47450978,-0.56078434,-0.5372549,-0.5529412,-0.5529412,-0.5686275,-0.56078434,-0.52156866,-0.3490196,-0.2862745,-0.45098037,-0.4588235,-0.32549018,-0.23137254,-0.21568626,-0.17647058,-0.372549,-0.5137255,-0.52156866,-0.56078434,-0.5764706,-0.6,-0.60784316,-0.58431375,-0.41176468,-0.32549018,-0.44313723,-0.42745095,-0.3490196,-0.15294117,-0.09019607,-0.043137252,-0.18431371,-0.5686275,-0.5686275,-0.5764706,-0.5764706,-0.60784316,-0.62352943,-0.5764706,-0.3960784,-0.27058822,-0.3098039,-0.31764704,-0.30196077,-0.09803921,-0.027450979,0.035294175,-0.027450979,-0.62352943,-0.6313726,-0.6156863,-0.6,-0.62352943,-0.5372549,-0.40392154,-0.38039213,-0.26274508,-0.3333333,-0.3333333,-0.25490195,-0.09803921,-0.05098039,-0.09803921,-0.17647058,-0.6392157,-0.64705884,-0.6156863,-0.5921569,-0.6313726,-0.54509807,-0.2862745,-0.19215685,-0.09803921,-0.12156862,-0.15294117,-0.23137254,-0.23137254,-0.25490195,-0.3098039,-0.38039213
-0.15294117,-0.23137254,-0.30196077,-0.21568626,-0.2862745,-0.2862745,-0.17647058,0.09019613,0.26274514,0.18431377,0.043137312,-0.15294117,-0.043137252,-0.14509803,-0.19215685,-0.60784316,-0.3098039,-0.27843136,-0.23921567,-0.34117645,-0.41960782,-0.3960784,-0.2862745,-0.11372548,-0.058823526,-0.09019607,-0.20784312,-0.3333333,-0.18431371,-0.15294117,-0.1372549,-0.5137255,-0.47450978,-0.44313723,-0.372549,-0.46666664,-0.4980392,-0.4823529,-0.42745095,-0.372549,-0.38039213,-0.3960784,-0.4588235,-0.40392154,-0.3098039,-0.27058822,-0.20784312,-0.45098037,-0.5764706,-0.5137255,-0.4980392,-0.5372549,-0.5529412,-0.54509807,-0.52156866,-0.4980392,-0.4823529,-0.4823529,-0.47450978,-0.34117645,-0.25490195,-0.24705881,-0.18431371,-0.3490196,-0.5294118,-0.5058824,-0.5372549,-0.56078434,-0.5921569,-0.5921569,-0.5529412,-0.42745095,-0.38039213,-0.49019605,-0.4980392,-0.35686272,-0.16862744,-0.09803921,-0.0745098,-0.23137254,-0.54509807,-0.5372549,-0.5686275,-0.5764706,-0.60784316,-0.62352943,-0.6,-0.45098037,-0.3960784,-0.52156866,-0.5058824,-0.32549018,-0.11372548,-0.043137252,-0.058823526,-0.19215685,-0.60784316,-0.60784316,-0.60784316,-0.6,-0.6313726,-0.64705884,-0.6156863,-0.41176468,-0.34117645,-0.41176468,-0.40392154,-0.31764704,-0.09019607,-0.058823526,-0.10588235,-0.21568626,-0.64705884,-0.654902,-0.6313726,-0.6313726,-0.654902,-0.6392157,-0.54509807,-0.3960784,-0.34117645,-0.44313723,-0.42745095,-0.35686272,-0.20784312,-0.19999999,-0.27058822,-0.372549
0.058823586,0.09803927,0.09019613,0.027451038,-0.06666666,0.043137312,0.20000005,0.12941182,0.09803927,0.23921573,0.22352946,0.105882406,0.20000005,0.09019613,-0.17647058,-0.6627451,-0.20784312,-0.21568626,-0.26274508,-0.09803921,-0.2235294,-0.27058822,-0.11372548,0.058823586,0.09019613,0.16078436,0.15294123,-0.0745098,-0.011764705,-0.058823526,-0.16862744,-0.5137255,-0.49019605,-0.42745095,-0.38823527,-0.372549,-0.40392154,-0.38823527,-0.25490195,-0.027450979,0.027451038,0.14509809,0.12941182,-0.18431371,-0.23137254,-0.1607843,-0.0745098,-0.31764704,-0.52156866,-0.4352941,-0.372549,-0.45098037,-0.4980392,-0.4980392,-0.3960784,-0.30196077,-0.3098039,-0.23137254,-0.19999999,-0.23921567,-0.24705881,-0.23137254,-0.12156862,-0.25490195,-0.52156866,-0.47450978,-0.46666664,-0.52156866,-0.54509807,-0.5529412,-0.5294118,-0.5137255,-0.5137255,-0.49019605,-0.4352941,-0.31764704,-0.15294117,-0.10588235,-0.035294116,-0.17647058,-0.49019605,-0.49019605,-0.5294118,-0.5529412,-0.5764706,-0.58431375,-0.56078434,-0.49019605,-0.45098037,-0.5058824,-0.5058824,-0.31764704,-0.10588235,-0.035294116,0.058823586,-0.011764705,-0.5529412,-0.5529412,-0.5686275,-0.56078434,-0.5921569,-0.60784316,-0.5921569,-0.47450978,-0.44313723,-0.5372549,-0.5058824,-0.29411763,-0.082352936,-0.027450979,-0.027450979,-0.058823526,-0.60784316,-0.6156863,-0.60784316,-0.60784316,-0.6313726,-0.6392157,-0.6156863,-0.47450978,-0.44313723,-0.5294118,-0.47450978,-0.31764704,-0.1372549,-0.10588235,-0.1607843,-0.24705881
-0.09803921,-0.035294116,0.20000005,0.3176471,0.17647064,0.22352946,0.45882356,0.5137255,0.36470592,0.24705887,0.23921573,0.34901965,0.39607847,0.26274514,-0.027450979,-0.654902,-0.011764705,-0.019607842,0.07450986,0.082352996,0.12156868,0.17647064,0.3411765,0.4431373,0.41176474,0.3176471,0.2313726,0.254902,0.2941177,0.18431377,-0.019607842,-0.52156866,-0.12941176,-0.12156862,-0.15294117,-0.11372548,-0.027450979,0.07450986,0.18431377,0.27843142,0.30196083,0.26274514,0.12156868,0.003921628,0.09019613,0.058823586,-0.09019607,-0.38039213,-0.44313723,-0.42745095,-0.4823529,-0.41176468,-0.3960784,-0.32549018,-0.18431371,0.019607902,0.11372554,0.20000005,0.035294175,-0.14509803,-0.14509803,-0.1372549,-0.09803921,-0.12156862,-0.54509807,-0.45098037,-0.4352941,-0.4980392,-0.5372549,-0.52156866,-0.35686272,-0.16862744,-0.09803921,0.043137312,0.035294175,-0.16862744,-0.1607843,-0.1372549,-0.027450979,-0.043137252,-0.49019605,-0.4588235,-0.4823529,-0.5294118,-0.5686275,-0.58431375,-0.52156866,-0.46666664,-0.372549,-0.1372549,-0.12941176,-0.25490195,-0.12156862,-0.043137252,0.027451038,-0.019607842,-0.5372549,-0.5294118,-0.5294118,-0.5372549,-0.58431375,-0.6,-0.58431375,-0.5529412,-0.52156866,-0.49019605,-0.41960782,-0.27843136,-0.09803921,-0.027450979,0.043137312,-0.0039215684,-0.5921569,-0.5921569,-0.5764706,-0.5686275,-0.6156863,-0.62352943,-0.5921569,-0.5137255,-0.4980392,-0.56078434,-0.5058824,-0.30196077,-0.11372548,-0.043137252,-0.082352936,-0.19215685
